La passion de Jeanne d'Arc,8.1,Biography/Drama/History
The Patsy,7.5,Comedy/Drama/Romance
Potomok Chingis-Khana,7.1,Drama/War
The Power of the Press,6.4,Drama
The Racket,6.7,Crime/Drama/Film-Noir
The Red Dance,6.8,Drama/Romance
Riley the Cop,6.0,Comedy/Drama
Rose-Marie,3.5,Drama
Sadie Thompson,7.2,Drama
Shiraz,7.0,Drama/History/Romance
Show People,7.6,Comedy/Romance
The Singing Fool,6.2,Musical/Drama
The Smart Set,6.2,Comedy/Romance/Sport
Speedy,7.7,Action/Comedy/Family
Spione,7.6,Romance/Thriller
Steamboat Bill Jr.,7.9,Action/Comedy/Drama
Street Angel,7.4,Drama
Submarine,6.1,Action/Adventure/Drama
Tempest,6.8,Drama/Romance
That Certain Thing,6.0,Comedy/Drama/Romance
Tire au flanc,6.5,Comedy
The Trail of '98,6.9,Action/Adventure/Drama
Underground,7.3,Drama/Romance
The Viking,6.6,Action/Adventure/History
The Way of All Flesh,6.5,Drama
Weary River,6.1,Drama/Romance
The Wedding March,7.5,Drama
West of Zanzibar,7.2,Drama/Mystery
While the City Sleeps,6.3,Crime/Drama
White Shadows in the South Seas,6.9,Drama/Romance
The Wind,8.0,Drama/Romance/Thriller
A Woman of Affairs,7.2,Drama
Zhivoy trup,6.9,Drama
Zvenigora,7.1,Drama/Fantasy
La aldea maldita,7.0,Drama
Alibi,5.8,Crime
Applause,7.0,Drama/Musical
L'argent,7.6,Drama/Romance
Arsenal,7.3,Drama/War
Asphalt,7.4,Crime/Drama/Romance
Atlantic,5.5,Drama
Behind That Curtain,4.9,Mystery
Big News,5.4,Comedy/Crime/Mystery
The Black Watch,5.6,Adventure/Drama
Blackmail,7.0,Crime/Thriller
Broadway,6.2,Crime/Music/Romance
Broadway Babies,6.4,Drama/Musical
The Broadway Melody,5.7,Drama/Musical/Romance
Bulldog Drummond,6.4,Drama/Mystery/Thriller
The Canary Murder Case,6.0,Crime/Drama/Mystery
Le capitaine Fracasse,6.7,Adventure/Drama
The Cocoanuts,7.0,Comedy/Musical
Condemned!,6.4,Drama
Coquette,5.8,Drama/Romance
Daigaku wa detakeredo,6.4,Comedy
The Dance of Life,6.5,Drama/Musical/Romance
Dangerous Curves,5.9,Drama
Desert Nights,6.5,Adventure/Drama/Romance
Devil-May-Care,6.1,Music/Romance/War
Disraeli,6.2,Biography/Drama/History
The Divine Lady,6.2,Drama/History/Romance
The Duke Steps Out,3.1,Comedy/Drama/Romance
Dynamite,7.0,Drama
Erotikon,7.2,Drama/Romance
Eternal Love,6.8,Drama/Romance
Evangeline,6.6,Drama
Flight,5.9,Action/Adventure/Romance
The Flying Fleet,6.6,Adventure/Drama/Romance
The Flying Scotsman,6.0,Crime/Drama
Frau im Mond,7.3,Comedy/Drama/Romance
Fräulein Else,6.9,Drama
The Girl in the Show,5.2,Comedy
Glorifying the American Girl,5.8,Comedy/Drama/Musical
The Godless Girl,7.2,Drama
Gold Diggers of Broadway,6.7,Comedy/Musical
Goluboy ekspress,6.4,Drama
The Great Divide,5.2,Action/Romance/Western
The Great Gabbo,6.1,Drama/Musical/Romance
The Greene Murder Case,6.6,Drama/Mystery
Half Marriage,5.8,Drama/Romance
Hallelujah,6.8,Drama/Musical
Hell's Heroes,7.2,Action/Crime/Drama
Her Private Affair,5.1,Drama
High Voltage,5.3,Crime/Drama/Romance
The Hole in the Wall,5.8,Drama/Mystery
The Hollywood Revue of 1929,5.9,Comedy/Music
Seven Footprints to Satan,6.6,Comedy/Crime/Drama
Ich küsse Ihre Hand Madame,6.1,Drama
The Idle Rich,5.9,Comedy
In Old Arizona,5.5,Action/Adventure/Romance
The Informer,7.0,Drama
The Iron Mask,7.0,Adventure/Drama/History
It's a Great Life,6.1,Comedy/Musical/Romance
The Kiss,6.9,Romance/Drama
Laila,7.3,Drama/Romance
The Last Performance,6.7,Drama/Horror/Romance
The Last Warning,6.7,Horror/Mystery/Thriller
The Last of Mrs. Cheyney,6.1,Comedy/Drama
The Letter,6.7,Drama
Linda,6.8,Drama
The Locked Door,6.0,Drama/Mystery/Thriller
The Love Parade,7.1,Comedy/Musical/Romance
The Love Trap,6.5,Comedy
Lucky Star,7.8,Drama/Romance
Madame X,6.0,Drama
The Manxman,6.2,Drama/Romance
Marianne,6.2,Drama/Musical/Romance
Marianne,5.6,Drama
Menschen am Sonntag,7.4,Comedy/Drama/Romance
Mexicali Rose,5.7,Drama/Romance
Monte Cristo,7.0,Adventure
Mutter Krausens Fahrt ins Glück,7.3,Drama
The Mysterious Dr. Fu Manchu,6.7,Thriller
The Mysterious Island,6.1,Adventure/Romance/Sci-Fi
Navy Blues,5.2,Comedy/Drama
New York Nights,5.7,Crime/Drama/Music
Noah's Ark,6.5,Drama/War
Les nouveaux messieurs,6.8,Comedy
Novyy Vavilon,7.3,Drama/History
Oblomok imperii,7.3,Drama
On with the Show!,5.8,Musical/Romance
Our Modern Maidens,6.0,Drama/Comedy
The Pagan,6.9,Drama
Piccadilly,7.1,Drama/Crime
Prapancha Pash,6.5,Adventure/Drama/Romance
Prividenie kotoroe ne vozvrashchaetsya,6.7,Drama
Queen Kelly,7.1,Drama
The Racketeer,5.5,Crime/Drama/Thriller
Redskin,6.8,Western/Adventure/Drama
Rio Rita,6.1,Adventure/Music/Romance
The River,7.2,Drama/Romance
Chasing Rainbows,6.0,Comedy/Drama/Musical
Rotaie,6.9,Drama
Sally,6.1,Musical
Salute,5.5,Drama/Romance/Sport
The Saturday Night Kid,6.0,Comedy/Romance
Seven Keys to Baldpate,6.1,Comedy/Mystery/Thriller
The Shakedown,6.3,Drama/Sport
Show Boat,6.1,Drama/Musical/Romance
Show of Shows,5.8,Musical
The Silent Enemy,6.9,Drama
The Single Standard,6.7,Drama/Romance
So This Is College,5.5,Comedy/Drama/Romance
Der Sonderling,5.0,Comedy
Speedway,6.1,Drama/Romance/Sport
Spite Marriage,7.0,Comedy
The Squall,4.9,Drama/Music/Romance
Staroye i novoye,7.3,Drama
Street Girl,6.1,Drama/Musical/Romance
The Studio Murder Mystery,5.7,Crime/Mystery
Sunny Side Up,6.5,Comedy/Musical
Tagebuch einer Verlorenen,7.9,Drama
Taming of the Shrew,6.3,Comedy/Romance
Tanned Legs,5.6,Comedy/Musical
Their Own Desire,5.9,Drama/Romance
They Had to See Paris,5.8,Comedy
The Thirteenth Chair,5.9,Drama/Mystery
Thunderbolt,6.6,Crime/Drama/Film-Noir
Tide of Empire,6.4,Western
Tôkyô kôshinkyoku,6.6,Drama
The Trespasser,6.6,Drama
The Trial of Mary Dugan,6.1,Drama
The Unholy Night,5.8,Mystery/Thriller
Untamed,5.1,Adventure/Drama/Romance
The Vagabond Lover,5.3,Comedy/Musical
The Valiant,6.0,Drama
Verdun visions d'histoire,6.9,History/War
The Virginian,6.8,Romance/Western
Gakusei romansu: Wakaki hi,6.4,Comedy
Die weiße Hölle vom Piz Palü,7.2,Action/Adventure/Drama
Welcome Danger,6.0,Comedy
Where East Is East,6.6,Drama/Romance
Why Be Good?,7.2,Comedy/Drama/Romance
Wild Orchids,6.6,Romance/Drama
The Wild Party,6.4,Comedy/Drama
Die wunderbare Lüge der Nina Petrowna,7.2,Drama
The Younger Generation,6.3,Drama
Abraham Lincoln,5.7,Biography/Drama/History
All Quiet on the Western Front,8.0,Drama/War
Animal Crackers,7.5,Comedy/Musical
Anna Christie,6.6,Drama/Romance
Anna Christie,6.9,Drama
Au bonheur des dames,7.2,Drama/Romance
Back Pay,5.1,Drama/Romance
The Bat Whispers,6.4,Crime/Thriller/Horror
Be Yourself!,5.8,Comedy/Musical
Beau Ideal,5.4,Adventure/Romance/War
The Benson Murder Case,6.2,Crime/Mystery/Thriller
The Big House,7.1,Crime/Drama/Thriller
The Big Pond,5.9,Comedy/Music/Romance
The Big Trail,7.2,Adventure/Western/Romance
Billy the Kid,6.0,Action/Biography/Drama
The Bishop Murder Case,6.1,Drama/Mystery
Der blaue Engel,7.7,Drama/Music
Borderline,6.2,Drama
Born Reckless,5.4,Crime/Drama/War
Bright Lights,5.6,Drama/Musical/Romance
Call of the Flesh,5.6,Musical/Romance
Captain Thunder,4.7,Adventure/Drama/Music
Charley's Aunt,6.2,Comedy
Check and Double Check,5.7,Comedy
Children of Pleasure,5.7,Comedy/Musical/Romance
City Girl,7.8,Drama/Romance
Conspiracy,5.4,Mystery
A Cottage on Dartmoor,7.6,Crime/Drama
The Cuckoos,6.1,Comedy/Musical
Danger Lights,6.2,Adventure/Drama
David Golder,7.0,Drama
The Dawn Patrol,7.2,Action/Drama/War
The Devil to Pay!,6.5,Comedy/Romance
The Devil's Holiday,6.0,Drama/Romance
The Divorcee,6.8,Romance/Drama
Dixiana,5.3,Comedy/Drama/Music
The Doorway to Hell,6.5,Crime/Drama
Doughboys,5.8,Comedy/Romance/War
Die Drei von der Tankstelle,6.6,Comedy/Musical/Romance
Elstree Calling,5.3,Comedy/Musical
Extravagance,5.9,Drama/Romance
The Fall Guy,5.2,Comedy/Crime/Drama
Fast and Loose,6.2,Comedy/Romance
The Menace,6.9,Crime/Drama/Mystery
Feet First,6.7,Adventure/Comedy/Romance
The Flirting Widow,6.5,Comedy/Romance
The Florodora Girl,6.1,Drama/Musical/Romance
Follow Thru,6.5,Comedy/Musical/Romance
For the Defense,6.5,Crime/Drama/Romance
Framed,6.1,Action/Crime/Drama
Free and Easy,5.6,Comedy/Musical
The Girl Said No,5.3,Comedy/Romance
Going Wild,6.0,Musical/Romance
Golden Dawn,4.4,Comedy/Drama/Music
Good News,5.5,Comedy/Musical
The Green Goddess,5.4,Adventure
Half Shot at Sunrise,6.1,Comedy/Musical
Happy Days,5.5,Musical
Hell Harbor,5.5,Drama/Romance
Hell's Angels,7.4,Drama/War
Her Man,6.5,Crime/Drama/Romance
Hogaraka ni ayume,6.4,Crime/Drama/Romance
Holiday,6.4,Comedy/Drama
Hook Line and Sinker,6.1,Comedy/Romance
Inside the Lines,5.4,Drama/History/Romance
Journey's End,6.7,Drama/War
Just Imagine,5.4,Comedy/Fantasy/Musical
King of Jazz,6.7,Animation/Comedy/Music
Ladies of Leisure,6.7,Drama/Romance
The Lady of Scandal,6.0,Romance/Comedy/Drama
A Lady to Love,6.6,Drama/Romance
The Lash,5.3,Action/Adventure/Romance
Laughter,6.5,Comedy/Romance
Let Us Be Gay,6.4,Comedy/Drama
Let's Go Native,5.5,Comedy/Musical/Romance
The Life of the Party,5.6,Comedy/Musical/Romance
The Light of Western Stars,4.6,Action/Adventure/Drama
Liliom,6.8,Drama
Little Caesar,7.3,Action/Crime/Drama
Loose Ankles,6.1,Comedy/Romance
Lord Byron of Broadway,5.3,Drama/Music/Romance
The Pay-Off,5.6,Action/Crime/Drama
The Lottery Bride,5.3,Musical/Romance
Love in the Rough,5.5,Comedy/Musical/Romance
Lovin' the Ladies,6.2,Comedy/Romance
Madam Satan,6.5,Comedy/Drama/Musical
Mammy,5.7,Comedy/Music/Romance
Manslaughter,6.2,Romance/Drama
Mary,6.1,Mystery/Thriller
The Matrimonial Bed,5.7,Comedy
Maybe It's Love,5.1,Comedy/Music/Romance
The Medicine Man,5.0,Comedy/Romance
Men Without Women,5.8,Action/Drama
Min and Bill,6.8,Comedy/Drama
Moby Dick,5.7,Adventure/Drama
Montana Moon,4.7,Comedy/Drama/Musical
Monte Carlo,6.8,Comedy/Musical/Romance
Morocco,7.1,Drama/Romance
Murder!,6.4,Crime/Mystery/Thriller
New Moon,6.1,Drama/Musical/Romance
Not So Dumb,6.1,Comedy/Romance
A Notorious Affair,5.3,Drama/Romance
The Office Wife,6.2,Drama/Romance
One Night at Susie's,5.8,Drama
One Romantic Night,5.8,Comedy/Romance
Our Blushing Brides,6.1,Drama/Music/Romance
Outside the Law,6.0,Crime/Drama/Romance
Outward Bound,6.7,Drama/Fantasy
Paid,6.2,Drama/Film-Noir
Paramount on Parade,5.9,Comedy/Music
Party Girl,5.3,Crime/Drama/Romance
Passion Flower,6.1,Drama
La petite Lise,7.2,Drama
Playing Around,6.1,Comedy/Drama/Music
Prazdnik svyatogo Yorgena,7.1,Comedy
Prix de beauté (Miss Europe),6.9,Drama
Puttin' on the Ritz,5.7,Music/Romance
One Heavenly Night,5.0,Comedy/Musical/Romance
Raffles,6.5,Adventure/Crime/Drama
Rain or Shine,5.7,Comedy/Drama/Romance
Rakudai wa shitakeredo,6.4,Comedy/Drama
Reaching for the Moon,5.6,Comedy/Romance
Redemption,5.6,Drama
Remote Control,5.8,Adventure/Comedy/Crime
Renegades,5.0,Action/Adventure/Romance
The Return of Dr. Fu Manchu,6.7,Adventure/Mystery/Romance
River's End,5.5,Drama/Romance/Western
Road to Paradise,5.7,Drama
The Rogue Song,5.9,Musical/Romance
Le roman de Renard,7.8,Animation/Adventure/Comedy
Romance,5.9,Drama/Romance
The Royal Family of Broadway,6.3,Comedy
Runaway Bride,5.2,Crime/Drama/Romance
Le sang d'un poète,7.4,Fantasy
Sarah and Son,5.6,Drama/Romance
The Sea Bat,5.5,Action/Romance/Thriller
The Ship from Shanghai,5.1,Action/Crime/Drama
Show Girl in Hollywood,6.4,Comedy/Musical/Drama
The Silver Horde,5.9,Drama/Romance
The Sin Ship,5.5,Drama
Sin Takes a Holiday,6.2,Comedy/Romance
Sinners' Holiday,6.3,Adventure/Crime/Romance
The Sins of the Children,6.2,Drama/Romance
So Long Letty,6.2,Comedy/Musical
Son of the Gods,6.0,Drama/Romance
Song o' My Heart,5.3,Drama/Music/Romance
Sono yo no tsuma,7.0,Crime/Drama
Soup to Nuts,6.0,Comedy/Musical/Romance
Sous les toits de Paris,7.1,Comedy/Drama/Musical
Spring Is Here,5.5,Comedy/Musical/Romance
Street of Chance,6.8,Crime/Drama/Romance
Sunny,5.3,Musical
Sweet Kitty Bellairs,5.1,Musical/Romance
The Texan,6.6,Adventure/Romance/Western
They Learned About Women,5.5,Musical/Drama
Three Faces East,5.9,Drama
Tom Sawyer,6.4,Adventure/Comedy/Drama
Tonka Sibenice,7.1,Drama
Top Speed,6.1,Comedy/Musical/Romance
True to the Navy,6.7,Action/Comedy/Romance
The Truth About Youth,5.7,Drama/Romance
The Unholy Three,6.8,Crime/Drama/Romance
Up the River,6.0,Comedy/Crime/Drama
The Vagabond King,5.7,Musical/Romance
The Virtuous Sin,5.5,Drama/Romance/War
War Nurse,6.1,Drama/Romance/War
Way Out West,5.6,Action/Comedy/Music
Way for a Sailor,5.7,Romance/Drama
Westfront 1918: Vier von der Infanterie,7.4,Drama/Romance/War
Whoopee!,6.3,Comedy/Musical/Romance
Wide Open,6.0,Comedy
The Widow from Chicago,6.5,Crime/Drama/Romance
Young Man of Manhattan,6.1,Comedy/Musical/Romance
Zemlya,7.3,Drama
L'âge d'or,7.3,Comedy/Drama
24 Hours,6.0,Drama
Alam Ara,6.3,Drama/Fantasy
Alexander Hamilton,6.0,Biography/Drama/History
Alice in Wonderland,4.6,Fantasy
Ambassador Bill,6.2,Comedy
An American Tragedy,6.5,Crime/Drama/Romance
Are These Our Children,5.8,Drama
Arrowsmith,6.2,Drama
Bachelor Apartment,6.2,Comedy/Drama/Romance
The Bachelor Father,6.5,Comedy/Drama/Romance
Bad Girl,6.5,Drama/Romance
The Bad Sister,6.3,Drama
Beauty and the Boss,6.9,Comedy/Romance
Behind Office Doors,6.1,Drama/Romance
Berge in Flammen,6.8,Drama/War
Berlin-Alexanderplatz - Die Geschichte Franz Biberkopfs,6.7,Crime/Drama
Big Business Girl,5.9,Romance
The Big Gamble,5.7,Crime/Drama/Romance
The Black Camel,6.8,Crime/Mystery/Thriller
Blonde Crazy,7.1,Comedy/Crime/Drama
Bomben auf Monte Carlo,5.9,Comedy/Drama/Musical
Born to Love,5.8,Drama/Romance/War
The Brat,6.6,Comedy
Broadminded,5.9,Comedy
Los calaveras,6.4,Comedy
Caught Plastered,6.6,Comedy/Musical
The Champ,7.3,Drama/Sport
Chances,6.4,Drama/Romance/War
Charlie Chan Carries On,6.7,Mystery
The Cheat,6.4,Drama
La chienne,7.6,Crime/Drama
Chinatown After Dark,4.4,Crime/Drama
Cimarron,5.9,Drama/Western
City Lights,8.5,Comedy/Drama/Romance
City Streets,7.1,Crime/Drama/Film-Noir
Coeur de lilas,6.9,Crime/Drama
The Common Law,6.0,Romance/Drama
A Connecticut Yankee,6.5,Comedy/Fantasy/Romance
Consolation Marriage,6.1,Drama
Corsair,5.8,Adventure/Crime/Romance
Cracked Nuts,6.4,Comedy/Musical/Romance
The Criminal Code,7.0,Crime/Drama/Romance
The Cuban Love Song,5.6,Musical/Romance
Daddy Long Legs,5.9,Comedy/Romance
Dance Fools Dance,6.2,Crime/Drama/Romance
Just a Gigolo,6.2,Comedy/Romance
Daughter of the Dragon,6.1,Crime/Drama
Daybreak,6.2,Drama
Delicious,5.9,Comedy/Musical/Romance
Devotion,6.2,Comedy/Drama/Romance
Dirigible,6.3,Adventure
Don't Bet on Women,6.2,Comedy/Romance
Dracula,7.5,Drama/Fantasy/Horror
Drácula,7.2,Drama/Fantasy/Horror
Die 3 Groschen-Oper,7.3,Comedy/Drama/Musical
The Drums of Jeopardy,5.7,Crime/Drama/Horror
The Easiest Way,6.1,Drama/Romance
East Lynne,6.0,Drama/Romance
East of Borneo,5.7,Adventure
The Heart of New York,6.0,Comedy
Emil und die Detektive,7.2,Adventure/Family/Drama
Everything's Rosie,6.0,Comedy/Romance
Expensive Women,5.6,Drama
The False Madonna,6.4,Crime/Drama/Romance
50 Million Frenchmen,5.2,Comedy/Musical/Romance
Fighting Caravans,5.7,Romance/Western
La fin du monde,6.1,Sci-Fi
The Finger Points,5.9,Crime/Drama
Five Star Final,7.3,Crime/Drama
Five and Ten,6.3,Drama/Romance
Flying High,5.8,Comedy/Musical/Romance
Frankenstein,7.8,Drama/Horror/Romance
A Free Soul,6.7,Crime/Drama/Romance
Friends and Lovers,5.4,Drama/Romance/War
The Front Page,6.7,Comedy/Crime/Drama
The Galloping Ghost,5.5,Action/Adventure/Crime
The Gay Diplomat,5.1,Drama
Gentleman's Fate,6.4,Crime/Drama
Girls About Town,7.0,Comedy
God's Gift to Women,5.3,Comedy/Romance
It's Tough to Be Famous,5.9,Comedy/Drama
The Great Lover,5.7,Drama/Romance
The Great Meadow,6.2,Drama/Western
The Guardsman,6.5,Comedy/Drama
The Guilty Generation,6.7,Crime/Drama/Romance
Guilty Hands,6.9,Drama/Crime
Her Majesty Love,5.9,Comedy/Musical/Romance
His Woman,5.9,Drama/Romance
A Holy Terror,5.5,Action/Adventure/Western
Honor Among Lovers,6.7,Drama/Romance
The Hot Heiress,5.8,Comedy/Musical/Romance
A House Divided,6.9,Drama
Hyppolit a lakáj,7.8,Comedy
I Like Your Nerve,5.4,Comedy/Romance
I Take This Woman,6.1,Drama/Romance
Illicit,6.1,Drama/Romance
Indiscreet,6.2,Comedy/Drama/Musical
Inspiration,6.3,Drama/Romance
Iron Man,6.1,Drama
Kameradschaft,7.5,Drama
Kept Husbands,5.9,Drama/Romance
Kiki,5.0,Musical
Kiss Me Again,5.5,Musical/Romance
Der Kongreß tanzt,7.0,Comedy/History/Musical
Ladies of the Big House,6.0,Crime/Drama/Romance
Ladies' Man,6.0,Drama
The Lady Refuses,6.0,Drama/Romance
Shukujo to hige,6.4,Comedy/Romance
The Last Flight,6.8,Drama
Laugh and Get Rich,5.6,Comedy
Laughing Sinners,5.4,Drama/Romance
The Smiling Lieutenant,7.2,Comedy/Romance/Musical
Limite,7.3,Drama/Romance
Local Boy Makes Good,6.2,Action/Comedy/Romance
Lonely Wives,6.3,Comedy/Romance
M - Eine Stadt sucht einen Mörder,8.3,Crime/Mystery/Thriller
The Mad Genius,6.4,Drama/Horror/Romance
Madamu to nyôbô,6.5,Comedy/Drama
The Maltese Falcon,6.9,Crime/Drama/Film-Noir
The Man in Possession,6.9,Comedy
Man of the World,6.1,Drama/Romance
Manhattan Parade,5.0,Comedy/Musical
Der Mann der seinen Mörder sucht,6.5,Comedy
Marius,7.9,Comedy/Drama/Romance
Arizona,5.7,Drama/Romance
Men Call It Love,5.7,Drama/Romance
Men with Wings,6.3,Action/Drama/War
Millie,6.3,Drama/Romance
Le million,7.4,Musical/Comedy
The Millionaire,7.0,Drama/Comedy
The Miracle Woman,7.2,Drama/Romance
Monkey Business,7.5,Comedy/Musical
Murder at Midnight,5.4,Crime/Mystery
Murder by the Clock,6.2,Horror/Mystery
My Past,5.6,Drama/Romance
My Sin,6.5,Drama
Suicide Fleet,5.6,Comedy/Drama/War
Mädchen in Uniform,7.6,Drama/Romance
Der Mörder Dimitri Karamasoff,7.3,Drama
The Naughty Flirt,5.7,Comedy/Drama/Romance
Never the Twain Shall Meet,5.6,Drama
New Adventures of Get-Rich-Quick Wallingford,5.3,Comedy/Crime/Romance
Niemandsland,6.7,Drama/War
Night Nurse,7.1,Comedy/Crime/Drama
Oatsurae Jirôkichi koshi,6.8,Action/Drama
Odna,7.1,Drama
On purge bébé,6.1,Comedy
L'opéra de quat'sous,6.7,Comedy/Crime/Musical
Other Men's Women,6.5,Drama/Romance
The Painted Desert,5.1,Western
Palmy Days,6.8,Comedy/Musical/Romance
Pardon Us,7.0,Comedy/Crime/Drama
Parlor Bedroom and Bath,6.1,Comedy
Peach O'Reno,6.7,Comedy/Musical/Romance
Penrod and Sam,5.9,Drama/Comedy
The Phantom of Paris,6.5,Drama/Thriller
The Phantom,4.4,Horror/Thriller
Platinum Blonde,6.9,Comedy/Romance
Politics,6.4,Comedy/Romance
Politiquerías,6.7,Comedy
Possessed,6.9,Drama/Romance
Private Lives,6.8,Comedy/Drama/Romance
The Public Defender,6.5,Crime/Drama/Mystery
The Public Enemy,7.7,Crime/Drama
Putyovka v zhizn,7.1,Drama
Quick Millions,6.4,Crime/Drama
The Range Feud,5.9,Action/Mystery/Romance
Rebound,5.7,Drama
The Reckless Hour,6.2,Drama/Romance
Reducing,6.4,Comedy/Drama
Scarlet Dawn,5.9,Drama/Romance
The Right of Way,4.6,Drama/Romance
The Road to Singapore,6.5,Drama/Romance
The Royal Bed,5.9,Comedy
The Ruling Voice,5.9,Crime/Drama/Romance
Safe in Hell,7.0,Crime/Drama
Santa,7.0,Drama
Seas Beneath,5.8,Action/Drama/War
The Secret 6,6.3,Crime/Drama
Seed,7.0,Drama
The Sleeping Cardinal,6.0,Crime/Mystery
Side Show,5.1,Comedy/Musical
Sidewalks of New York,5.7,Comedy/Crime
The Sin of Madelon Claudet,6.7,Drama
Sit Tight,5.0,Comedy/Musical
The Skin Game,5.8,Drama
Skippy,6.3,Comedy/Drama/Family
Smart Money,6.8,Crime/Drama
Smart Woman,6.5,Comedy/Drama/Romance
A Soldier's Plaything,4.4,Comedy/Drama/Romance
Son of India,6.0,Drama/Romance
The Speckled Band,5.5,Crime/Drama/Mystery
Sporting Blood,6.1,Drama/Romance/Sport
The Squaw Man,6.4,Western
The Star Witness,6.3,Drama
Stepping Out,5.5,Comedy/Romance
Stolen Heaven,6.6,Drama/Romance
Strangers May Kiss,6.0,Drama/Romance
Street Scene,7.6,Drama/Romance
Strictly Dishonorable,6.0,Comedy/Drama/Romance
The Struggle,6.2,Drama
Stürme über dem Mont Blanc,6.2,Adventure/Drama
Susan Lenox (Her Fall and Rise),6.4,Drama/Romance
Svengali,6.8,Drama/Horror/Romance
Tabu: A Story of the South Seas,7.5,Drama/Romance/Adventure
Tarnished Lady,6.1,Drama/Romance
Ten Cents a Dance,6.6,Crime/Drama/Romance
This Modern Age,5.4,Comedy/Drama/Romance
Three Who Loved,5.7,Drama
The Tip-Off,5.7,Comedy/Crime
Tôkyô no kôrasu,7.2,Comedy/Drama
Tonight or Never,6.5,Comedy/Romance
Trader Horn,6.2,Action/Adventure/Drama
Transatlantic,6.6,Comedy/Drama
Transgression,5.8,Drama
Under Eighteen,6.7,Drama/Romance
The Unholy Garden,6.0,Crime/Drama/Romance
Die verliebte Firma,6.2,Comedy
The Viking,6.0,Adventure/Drama/Romance
Waterloo Bridge,7.5,Drama/Romance
Way Back Home,6.1,Comedy/Drama/Music
A Woman of Experience,6.2,Drama/Romance
The Yellow Ticket,6.3,Adventure/Drama/War
À nous la liberté,7.5,Comedy/Musical
After Tomorrow,6.7,Drama
The Age of Consent,6.0,Drama/Romance
Air Mail,6.4,Adventure/Drama
Alias the Doctor,6.0,Drama
American Madness,7.4,Drama
The Animal Kingdom,6.4,Comedy/Drama/Romance
Are You Listening?,6.2,Drama
Arsène Lupin,6.9,Crime/Mystery/Romance
As You Desire Me,6.4,Drama
Attorney for the Defense,6.3,Crime/Drama
Back Street,6.9,Drama/Romance
The Beast of the City,6.8,Crime/Drama/Film-Noir
Behind the Mask,6.2,Crime/Horror/Mystery
The Big Broadcast,6.9,Comedy/Musical/Romance
Big City Blues,6.1,Comedy/Drama
The Big Stampede,5.8,Western
The Big Timer,5.6,Drama/Sport
A Bill of Divorcement,6.5,Drama
Bird of Paradise,6.1,Adventure/Drama/Romance
Das blaue Licht - Eine Berglegende aus den Dolomiten,6.8,Drama/Fantasy/Mystery
Blessed Event,6.9,Drama/Comedy
Blonde Venus,7.1,Drama
Ein blonder Traum,5.7,Comedy/Musical/Romance
Blondie of the Follies,6.5,Comedy/Musical
Boudu sauvé des eaux,7.4,Comedy
Broken Lullaby,7.6,Drama
-But the Flesh Is Weak,5.6,Comedy
By Whose Hand?,6.7,Mystery
The Cabin in the Cotton,6.8,Drama
Call Her Savage,7.0,Drama
Carnival Boat,5.5,Adventure/Drama/Music
Central Park,6.1,Crime/Drama/Romance
Chandu the Magician,6.3,Action/Adventure/Comedy
Charlie Chan's Chance,6.1,Mystery
Frisco Jenny,6.9,Crime/Drama/Music
The Conquerors,6.3,Drama/Western
The Crash,6.0,Drama
Les croix de bois,7.7,Drama/War
The Crooked Circle,5.4,Comedy/Mystery
Crooner,5.9,Comedy
The Crowd Roars,6.2,Action/Drama/Sport
Cynara,6.5,Drama/Romance
Dancers in the Dark,6.1,Drama
The Dark Horse,7.0,Comedy
Devil and the Deep,6.4,Drama
Divorce in the Family,5.9,Drama/Romance
Doctor X,6.4,Comedy/Crime/Horror
Downstairs,6.8,Drama/Romance
Dr. Jekyll and Mr. Hyde,7.6,Horror/Sci-Fi
Emma,7.0,Drama
The Expert,6.0,Comedy/Drama
Ekstase,6.7,Drama/Romance
F.P.1 antwortet nicht,6.3,Sci-Fi
Faithless,6.8,Drama
The Famous Ferguson Case,6.5,Crime/Drama
